time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
54,54,1522500.0,1317000.0,205500.0,1015,878,137,0.134975369458128,0.44331658419197373,0.11156156792299343,0.19154258217087153,0.2533064099030426,0.7536636146298784,0.31847290640394066,878,583438.595862462,18720.472419403493,1571441.113929356,1577214.807288857,1578745.6335609439,1580364.8485112712,0,0,0.0,0,0,0,0,878,1317000.0,16428.0,0.44331658419197373,691500.0,205500.0,326,0.0029296875,451500.0,0.0,298,0.0,103500.0,0.0,69,0.0,276000.0,0.0,184
55,55,1462500.0,1288500.0,174000.0,975,859,116,0.1189743589743589,0.427222399376417,0.10680559984410425,0.1849927254628591,0.2500035110600783,0.7687185234782102,0.30384615384615365,859,596405.8192497549,18308.736431248486,1569968.8425324224,1576125.7553963126,1578284.6378728477,1578553.5957766324,0,0,0.0,0,0,0,0,859,1288500.0,16440.0,0.427222399376417,661500.0,174000.0,324,0.0,412500.0,0.0,278,0.0,115500.0,0.0,77,0.0,273000.0,0.0,182
56,56,1438500.0,1263000.0,175500.0,959,842,117,0.12200208550573506,0.4258973817567565,0.10671848606418913,0.18427845261332557,0.2511488236195392,0.7466227954810406,0.32247132429614167,842,612515.8163758348,18927.049490220845,1570965.3178114512,1574753.5359616734,1580521.991094907,1582270.9558757097,0,0,0.0,0,0,0,0,842,1263000.0,17720.0,0.4258973817567565,666000.0,175500.0,329,0.0009765625,403500.0,0.0,268,0.0,88500.0,0.0,59,0.0,280500.0,0.0,187
57,57,1387500.0,1249500.0,138000.0,925,833,92,0.09945945945945939,0.4059605609939757,0.10149014024849393,0.1757860793776825,0.25000369494931035,0.765199808258479,0.30783783783783747,833,611648.6277000232,18722.874596379697,1573180.4585019976,1579665.3248936431,1582278.2099695106,1583575.1613587365,0,0,0.0,0,0,0,0,833,1249500.0,17780.0,0.4059605609939757,622500.0,138000.0,322,0.0,397500.0,0.0,266,0.0,94500.0,0.0,63,0.0,273000.0,0.0,182
58,58,1425000.0,1224000.0,201000.0,950,816,134,0.14105263157894726,0.4404288346069867,0.11010720865174667,0.1907112796644127,0.2500034057792947,0.7328675462701305,0.32894736842105243,816,623123.4623214866,19117.007166374475,1563642.50610758,1571110.594474009,1575197.0184675893,1577317.1089116484,0,0,0.0,0,0,0,0,816,1224000.0,17228.0,0.4404288346069867,687000.0,201000.0,325,0.0,370500.0,0.0,247,0.0,94500.0,0.0,63,0.0,273000.0,0.0,182
59,59,1413000.0,1258500.0,154500.0,942,839,103,0.10934182590233539,0.41899857954545433,0.10572620738636358,0.18087096415058931,0.25467051100521415,0.7413579916854924,0.32430997876857726,839,630663.696397665,18548.109412446618,1565725.968508649,1571311.9330635532,1575169.3057487926,1575569.8097748607,0,0,0.0,0,0,0,0,839,1258500.0,16692.0,0.41899857954545433,660000.0,154500.0,329,0.0029296875,381000.0,0.0,251,0.0,78000.0,0.0,52,0.0009765625,294000.0,0.0,195
60,60,1464000.0,1225500.0,238500.0,976,817,159,0.16290983606557366,0.4650374483471072,0.11977498708677681,0.1993448381968147,0.2652529072346641,0.7121744071293998,0.34426229508196693,817,625459.3359489008,18866.645057208836,1565546.201887445,1571870.769606832,1576456.746278581,1576660.2454058006,0,0,0.0,0,0,0,0,817,1225500.0,15836.0,0.4650374483471072,726000.0,238500.0,323,0.006640625,370500.0,0.0,242,0.001953125,82500.0,0.0,53,0.00546875,285000.0,0.0,185
61,61,1380000.0,1186500.0,193500.0,920,791,129,0.14021739130434774,0.4399369383169932,0.1121815002042483,0.18923286545188472,0.2600477279595272,0.7161326131394766,0.334782608695652,791,660798.1354587394,19182.27066721022,1580020.732461188,1589316.6838635928,1593216.9440658872,1594692.2096104473,0,0,0.0,0,0,0,0,791,1186500.0,15340.0,0.4399369383169932,688500.0,193500.0,331,0.0041015625,325500.0,0.0,218,0.001171875,88500.0,0.0,59,0.0035156249999999997,277500.0,0.0,185
62,62,1359000.0,1189500.0,169500.0,906,793,113,0.12472406181015444,0.4302010995370368,0.10945457175925921,0.18518695653845285,0.2588963712878325,0.7376842332302825,0.323951434878587,793,638387.1886800968,18698.969563879073,1582250.3832519636,1588398.5375173902,1592011.2774208903,1592200.13189701,0,0,0.0,0,0,0,0,793,1189500.0,17536.0,0.4302010995370368,648000.0,169500.0,319,0.0035156249999999997,348000.0,0.0,233,0.0005859375,84000.0,0.0,57,0.0035156249999999997,279000.0,0.0,186
63,63,1428000.0,1206000.0,222000.0,952,804,148,0.15546218487394947,0.4565265890392779,0.11588945975981949,0.19666999324813678,0.25773379065261726,0.7169082981591287,0.3398109243697476,804,637569.7864228737,18611.62927237153,1581394.8879402902,1586170.8824300948,1588886.5395368203,1589000.8948958367,0,0,0.0,0,0,0,0,804,1206000.0,17540.0,0.4565265890392779,706500.0,222000.0,323,0.0035156249999999997,360000.0,0.0,240,0.0005859375,88500.0,0.0,59,0.0029296875,273000.0,0.0,183
64,64,1387500.0,1200000.0,187500.0,925,800,125,0.13513513513513503,0.4392350915827738,0.11156658539569346,0.1891826761235365,0.2580395647638361,0.7337291147142863,0.3262162162162159,800,635004.7389783448,18712.96942622587,1572805.6882029783,1576756.6090135956,1580109.6405677567,1580471.4540461078,0,0,0.0,0,0,0,0,800,1200000.0,20036.0,0.4392350915827738,670500.0,187500.0,322,0.0035156249999999997,351000.0,0.0,234,0.0005859375,93000.0,0.0,62,0.0029296875,273000.0,0.0,182
65,65,1396500.0,1258500.0,138000.0,931,839,92,0.09881847475832432,0.40887597188995195,0.10392797734748799,0.17606767473382431,0.258393699993726,0.7776961285714798,0.29027926960257755,839,616915.0370866725,18214.809430748224,1584491.444232115,1591174.5583093355,1593654.4381201623,1594366.456118524,0,0,0.0,0,0,0,0,839,1258500.0,21436.0,0.40887597188995195,627000.0,138000.0,327,0.0029296875,358500.0,0.0,240,0.0,103500.0,0.0,70,0.0039062499999999996,307500.0,0.0,204
66,66,1393500.0,1215000.0,178500.0,929,810,119,0.12809472551130238,0.43377749501708407,0.11000687375427101,0.18693422509245658,0.2572288543585519,0.7524989101055017,0.30651237890204497,810,625412.959620844,19134.720048259944,1578477.0319859586,1587771.897054401,1592008.6641607913,1592292.6738747507,0,0,0.0,0,0,0,0,810,1215000.0,17156.0,0.43377749501708407,658500.0,178500.0,321,0.0039062499999999996,336000.0,0.0,223,0.0,102000.0,0.0,68,0.00234375,297000.0,0.0,200
67,67,1425000.0,1225500.0,199500.0,950,817,133,0.1399999999999999,0.44285275655021816,0.11188506413755454,0.1910871310747409,0.25530634569704813,0.7255989708956424,0.3357894736842102,817,624674.5192967723,18124.918949618936,1564591.1851903857,1568999.2535660898,1572798.1391493347,1572816.6007219702,0,0,0.0,0,0,0,0,817,1225500.0,15360.0,0.44285275655021816,687000.0,199500.0,326,0.0029296875,373500.0,0.0,250,0.0,78000.0,0.0,52,0.0017578124999999998,286500.0,0.0,192
68,68,1380000.0,1201500.0,178500.0,920,801,119,0.12934782608695644,0.4313641151685391,0.10901290379213478,0.18611247946873186,0.2554480128854556,0.7264038888011589,0.3331521739130432,801,644870.7192936131,18512.237580686808,1580282.4666540176,1585591.501020208,1591079.6523408175,1591275.7199633718,0,0,0.0,0,0,0,0,801,1201500.0,18688.0,0.4313641151685391,667500.0,178500.0,326,0.0029296875,352500.0,0.0,235,0.0,78000.0,0.0,52,0.0017578124999999998,282000.0,0.0,188
69,69,1395000.0,1192500.0,202500.0,930,795,135,0.14516129032258054,0.44568256578947346,0.11254368832236837,0.1923403162595563,0.25505263494904934,0.7211201750231786,0.33333333333333304,795,642187.3392769811,18969.90437231958,1585248.011526543,1589519.4768427562,1594183.7984807778,1594236.6494054347,0,0,0.0,0,0,0,0,795,1192500.0,16916.0,0.44568256578947346,684000.0,202500.0,321,0.0017578124999999998,339000.0,0.0,228,0.0,79500.0,0.0,53,0.002734375,292500.0,0.0,194
70,70,1444500.0,1219500.0,225000.0,963,813,150,0.15576323987538931,0.456527549342105,0.11486430921052625,0.1972603789300219,0.25321463978550596,0.7249714660954674,0.32736240913810977,813,635346.9843823051,18563.70388559997,1584629.5622096092,1589372.6279934896,1591126.8651040683,1592398.6881729066,0,0,0.0,0,0,0,0,813,1219500.0,18880.0,0.456527549342105,712500.0,225000.0,324,0.0017578124999999998,340500.0,0.0,227,0.0,97500.0,0.0,65,0.001171875,294000.0,0.0,198
71,71,1474500.0,1248000.0,226500.0,983,832,151,0.15361139369277713,0.4573675524150741,0.11478134122876853,0.19779354307575406,0.25192382929805524,0.7250785642035376,0.33952187182095606,832,606069.6920666595,18357.408439345658,1568337.2082287706,1572960.0062132706,1577107.3357761018,1577926.6148747653,0,0,0.0,0,0,0,0,832,1248000.0,15220.0,0.4573675524150741,706500.0,226500.0,322,0.0017578124999999998,406500.0,0.0,271,0.0,81000.0,0.0,54,0.0,280500.0,0.0,189
72,72,1393500.0,1257000.0,136500.0,929,838,91,0.0979547900968783,0.4055970848321341,0.10232700558303352,0.1750958033612754,0.25458378503562046,0.7676525003113159,0.3054359526372441,838,613816.1247620384,18432.4235714525,1572841.6931368038,1578686.7842859728,1581317.3632454677,1582879.8515483588,0,0,0.0,0,0,0,0,838,1257000.0,17176.0,0.4055970848321341,625500.0,136500.0,327,0.002734375,396000.0,0.0,263,0.0,99000.0,0.0,66,0.0009765625,273000.0,0.0,181
73,73,1422000.0,1267500.0,154500.0,948,845,103,0.10864978902953579,0.41750755754661983,0.10481634251165496,0.18053283260409403,0.25210827800822116,0.7704621209003745,0.3006329113924049,845,611175.1531017241,18397.66493718326,1579999.0880865336,1588801.6495704597,1591910.533105036,1592655.5275287032,0,0,0.0,0,0,0,0,845,1267500.0,18884.0,0.41750755754661983,643500.0,154500.0,325,0.001171875,385500.0,0.0,259,0.0,106500.0,0.0,71,0.0005859375,286500.0,0.0,191
74,74,1450500.0,1237500.0,213000.0,967,825,142,0.14684591520165452,0.4493255151843815,0.11262434754609538,0.19439509847601016,0.25130626037688414,0.7395866618156508,0.32187176835573905,825,607599.1511553166,18252.243660360575,1564360.6592666893,1568648.1392775804,1571957.2746672118,1573270.7998797297,0,0,0.0,0,0,0,0,825,1237500.0,18304.0,0.4493255151843815,691500.0,213000.0,322,0.001171875,369000.0,0.0,246,0.0,93000.0,0.0,62,0.0,297000.0,0.0,199
75,75,1434000.0,1276500.0,157500.0,956,851,105,0.10983263598326352,0.41628024193548363,0.10421654485887091,0.1801702183071154,0.2507061819099801,0.7690940548400779,0.3012552301255227,851,609346.3491724677,18129.358808994293,1572061.920489736,1580245.0438107103,1583952.9739530259,1584630.93458727,0,0,0.0,0,0,0,0,851,1276500.0,19340.0,0.41628024193548363,651000.0,157500.0,329,0.0005859375,385500.0,0.0,258,0.0,106500.0,0.0,71,0.0,291000.0,0.0,194
76,76,1381500.0,1206000.0,175500.0,921,804,117,0.12703583061889243,0.42931980107223455,0.10747643464305864,0.185816508215176,0.2506847333098942,0.7439692463136623,0.31460369163952207,804,641185.2836091752,18746.935122556984,1576944.7778398902,1581641.2593818528,1584314.2602827493,1584871.3557422608,0,0,0.0,0,0,0,0,804,1206000.0,17456.0,0.42931980107223455,664500.0,175500.0,324,0.0005859375,337500.0,0.0,225,0.0,106500.0,0.0,71,0.0,273000.0,0.0,182
77,77,1396500.0,1219500.0,177000.0,931,813,118,0.12674543501611163,0.42968528557256214,0.10756780576814054,0.18597476751513803,0.25068415088445223,0.7460372518978844,0.315520945220193,813,629308.8003187759,18541.13367256522,1578780.4804779738,1584797.2603563673,1588034.784362356,1589010.391788572,0,0,0.0,0,0,0,0,813,1219500.0,17344.0,0.42968528557256214,661500.0,177000.0,324,0.0005859375,351000.0,0.0,234,0.0,94500.0,0.0,63,0.0,289500.0,0.0,193
78,78,1440000.0,1239000.0,201000.0,960,826,134,0.13958333333333325,0.44315118475274706,0.11093428056318677,0.1918056682258308,0.25066336178153165,0.7398321248980483,0.3234374999999998,826,611720.1787767356,18128.36528839171,1567973.7649067491,1572980.9740206413,1577204.2477544528,1577725.2087579817,0,0,0.0,0,0,0,0,826,1239000.0,16612.0,0.44315118475274706,682500.0,201000.0,321,0.0005859375,375000.0,0.0,250,0.0,88500.0,0.0,59,0.0,294000.0,0.0,196
79,79,1443000.0,1287000.0,156000.0,962,858,104,0.10810810810810804,0.41537621447215756,0.10384405361803939,0.17986317693035092,0.2500036111928388,0.764021530942474,0.308212058212058,858,598602.8534552825,18778.977093994617,1563833.0909395232,1570611.8588210063,1575447.0247082491,1576447.1289508194,0,0,0.0,0,0,0,0,858,1287000.0,20016.0,0.41537621447215756,646500.0,156000.0,329,0.0,409500.0,0.0,274,0.0,91500.0,0.0,61,0.0,295500.0,0.0,197
80,80,1380000.0,1227000.0,153000.0,920,818,102,0.11086956521739123,0.41430777616279046,0.10382108466569762,0.179260018254647,0.25118095994826467,0.7395550087726043,0.3277173913043476,818,633338.2271242646,18993.189106360078,1575290.388390874,1580834.5386549619,1584506.509471802,1584514.2825906128,0,0,0.0,0,0,0,0,818,1227000.0,17576.0,0.41430777616279046,645000.0,153000.0,327,0.0009765625,382500.0,0.0,254,0.0,78000.0,0.0,52,0.0,274500.0,0.0,183
81,81,1414500.0,1216500.0,198000.0,943,811,132,0.13997879109225866,0.4398359892384104,0.1101054816846026,0.1903701475836558,0.2506683617730153,0.7295695678285097,0.33006362672322354,811,626755.8783470724,18305.980591401458,1577732.6980976015,1584549.2838600562,1586296.1465349568,1587868.9453487694,0,0,0.0,0,0,0,0,811,1216500.0,15220.0,0.4398359892384104,679500.0,198000.0,323,0.0005859375,360000.0,0.0,240,0.0,78000.0,0.0,52,0.0,297000.0,0.0,198
82,82,1384500.0,1219500.0,165000.0,923,813,110,0.1191765980498374,0.41999146910919516,0.10524200790229879,0.181721123489804,0.2511649782604,0.7460261165929335,0.31446370530877554,813,631552.4113948188,18316.41642227769,1575334.4134898304,1579666.5649755306,1581341.9531517667,1582192.2411086112,0,0,0.0,0,0,0,0,813,1219500.0,19300.0,0.41999146910919516,652500.0,165000.0,326,0.0,345000.0,0.0,231,0.0,87000.0,0.0,58,0.0009765625,300000.0,0.0,199
83,83,1402500.0,1254000.0,148500.0,935,836,99,0.1058823529411764,0.4164834665697672,0.1064646166424418,0.17899095832202724,0.2613342650171298,0.756530099379355,0.30668449197860936,836,625038.8292349109,18364.212020419538,1574603.1323945075,1579148.2122185058,1583078.425240857,1584026.9661415666,0,0,0.0,0,0,0,0,836,1254000.0,19140.0,0.4164834665697672,645000.0,148500.0,323,0.00390625,357000.0,0.0,234,0.001953125,85500.0,0.0,55,0.003515625,315000.0,0.0,207
84,84,1447500.0,1290000.0,157500.0,965,860,105,0.10880829015544034,0.42298161977958215,0.10867509244489552,0.1814739972596032,0.263957549744216,0.7659637295641559,0.3018134715025904,860,596763.924929293,18353.623531013727,1569422.0736120895,1578342.0149700998,1582243.3853443973,1582412.873217851,0,0,0.0,0,0,0,0,860,1290000.0,18816.0,0.42298161977958215,646500.0,157500.0,323,0.00625,388500.0,0.0,255,0.001171875,84000.0,0.0,56,0.0042968749999999995,328500.0,0.0,217
85,85,1503000.0,1330500.0,172500.0,1002,887,115,0.11477045908183625,0.4300958806818179,0.11011186079545449,0.18474814256435648,0.26211715962153775,0.791292039192444,0.27794411177644696,887,575551.5127752504,17653.430977106094,1564613.7283842429,1574083.379684566,1577228.3926604202,1577566.7813239992,0,0,0.0,0,0,0,0,887,1330500.0,18352.0,0.4300958806818179,660000.0,172500.0,326,0.0046875,384000.0,0.0,256,0.001171875,117000.0,0.0,78,0.0044921875000000005,342000.0,0.0,227
86,86,1576500.0,1363500.0,213000.0,1051,909,142,0.1351094196003805,0.4507999900053302,0.11475077875133256,0.1940226738357483,0.25914353887591046,0.7715138028625469,0.2980494766888675,909,574224.0692597231,17752.873453184962,1587549.8330747306,1591581.6715570432,1594051.9815056478,1595767.165125087,0,0,0.0,0,0,0,0,909,1363500.0,15748.0,0.4507999900053302,703500.0,213000.0,327,0.0041015625,423000.0,0.0,283,0.0005859375,102000.0,0.0,69,0.0035156249999999997,348000.0,0.0,233
87,87,1458000.0,1275000.0,183000.0,972,850,122,0.125514403292181,0.4371115794300223,0.11118219173250558,0.188181957339244,0.25875065445083273,0.747602377681697,0.32304526748971174,850,598067.911100721,18331.61431697756,1575932.548451949,1582724.5886147064,1586380.2421372812,1588003.6075235307,0,0,0.0,0,0,0,0,850,1275000.0,17132.0,0.4371115794300223,664500.0,183000.0,321,0.0041015625,423000.0,0.0,282,0.0,81000.0,0.0,55,0.0035156249999999997,289500.0,0.0,193
88,88,1420500.0,1198500.0,222000.0,947,799,148,0.1562829989440337,0.4546903904598306,0.11528392573995766,0.19596093981227306,0.25711288787002584,0.7069125070548655,0.34873284054910214,799,645646.8151910339,19029.264112979174,1581975.8163391277,1585966.6031102354,1588190.3077277658,1589106.6373204887,0,0,0.0,0,0,0,0,799,1198500.0,15976.0,0.4546903904598306,709500.0,222000.0,327,0.0035156249999999997,360000.0,0.0,241,0.0,78000.0,0.0,52,0.0029296875,273000.0,0.0,183
89,89,1413000.0,1230000.0,183000.0,942,820,122,0.12951167728237784,0.4372277997737554,0.11101593431843886,0.18834065191968977,0.2578531082284651,0.7633842850358911,0.2993630573248405,820,619334.6431601675,18392.520936749876,1582638.8495773368,1590080.7120734905,1592796.158363428,1593102.8939400315,0,0,0.0,0,0,0,0,820,1230000.0,17176.0,0.4372277997737554,663000.0,183000.0,319,0.0035156249999999997,349500.0,0.0,233,0.0009765625,123000.0,0.0,81,0.00234375,277500.0,0.0,186
90,90,1515000.0,1318500.0,196500.0,1010,879,131,0.12970297029702962,0.441255287936681,0.11177866573417025,0.19022762776607982,0.2566611356900014,0.7754112317188118,0.29603960396039586,879,595049.3711096023,18915.263829246163,1591772.3530523404,1597640.2888284845,1599191.1591356294,1599217.2307189107,0,0,0.0,0,0,0,0,879,1318500.0,18340.0,0.441255287936681,687000.0,196500.0,328,0.0035156249999999997,411000.0,0.0,274,0.0,130500.0,0.0,88,0.00234375,286500.0,0.0,191
91,91,1438500.0,1273500.0,165000.0,959,849,110,0.11470281543274237,0.4267642312206571,0.10800941718016427,0.1840364423720704,0.2561979544941133,0.7560654190548535,0.31725755995828964,849,590718.3964419771,18810.426950141788,1580073.084427768,1591197.2084929943,1593982.2937478705,1594555.055280462,0,0,0.0,0,0,0,0,849,1273500.0,17948.0,0.4267642312206571,639000.0,165000.0,317,0.0029296875,438000.0,0.0,293,0.0,84000.0,0.0,56,0.00234375,277500.0,0.0,185
92,92,1503000.0,1288500.0,214500.0,1002,859,143,0.14271457085828335,0.4517370345744679,0.11395964926861697,0.19501865174919328,0.25454907479123523,0.7324732400284817,0.334830339321357,859,603805.517558111,19411.764081284404,1576370.4506586462,1581883.9669178133,1587138.0045642776,1587580.5386994183,0,0,0.0,0,0,0,0,859,1288500.0,14104.0,0.4517370345744679,705000.0,214500.0,325,0.0029296875,426000.0,0.0,284,0.0,78000.0,0.0,52,0.001171875,294000.0,0.0,198
93,93,1483500.0,1228500.0,255000.0,989,819,170,0.1718907987866531,0.4707723396130344,0.1186696474032586,0.20328819479617594,0.25415821393297094,0.7114994049749332,0.34555106167846295,819,618696.2122698195,18462.58866393566,1578121.8730284185,1585006.8184636212,1586526.58776029,1586860.505229652,0,0,0.0,0,0,0,0,819,1228500.0,19876.0,0.4707723396130344,736500.0,255000.0,323,0.0017578124999999998,379500.0,0.0,255,0.0,85500.0,0.0,57,0.0021484374999999997,282000.0,0.0,187
94,94,1464000.0,1215000.0,249000.0,976,810,166,0.17008196721311464,0.46698981047160215,0.11796815574290054,0.20151221076830708,0.2552386533733997,0.7009636837798539,0.3509221311475408,810,629356.0125928908,18881.12062829733,1553927.7491413988,1559450.703182473,1562683.408974991,1563389.0477661937,0,0,0.0,0,0,0,0,810,1215000.0,17904.0,0.46698981047160215,739500.0,249000.0,326,0.0037109375,358500.0,0.0,237,0.0,78000.0,0.0,52,0.001171875,288000.0,0.0,193
95,95,1503000.0,1288500.0,214500.0,1002,859,143,0.14271457085828335,0.4485533633474574,0.11296841896186434,0.19375155103511424,0.2537084035908988,0.7346686101647291,0.3298403193612771,859,600781.4814986014,18950.33975736797,1560881.0899302885,1570708.885348118,1574843.6294242428,1574925.3949729055,0,0,0.0,0,0,0,0,859,1288500.0,19452.0,0.4485533633474574,708000.0,214500.0,331,0.001171875,405000.0,0.0,273,0.0,78000.0,0.0,52,0.0021484374999999997,312000.0,0.0,207
96,96,1453500.0,1246500.0,207000.0,969,831,138,0.14241486068111445,0.4454574092741933,0.11204794606854833,0.19249564521762577,0.25307340120872024,0.733121117575962,0.32894736842105243,831,621350.9651259995,18452.09033048153,1573810.6340006292,1578344.3941023885,1584043.0726915689,1586264.4115397185,0,0,0.0,0,0,0,0,831,1246500.0,16088.0,0.4454574092741933,697500.0,207000.0,327,0.0021484374999999997,378000.0,0.0,251,0.0,90000.0,0.0,60,0.0005859375,288000.0,0.0,194
97,97,1479000.0,1242000.0,237000.0,986,828,158,0.16024340770791065,0.4604817708333331,0.11526692708333328,0.19931002651373206,0.25063839562427204,0.7228008088978767,0.32910750507099373,828,617289.9502410743,18746.14129895717,1583289.1070742593,1590063.1143443391,1592201.0341303425,1592275.7422417551,0,0,0.0,0,0,0,0,828,1242000.0,13860.0,0.4604817708333331,720000.0,237000.0,324,0.0005859375,351000.0,0.0,236,0.0,78000.0,0.0,52,0.0,330000.0,0.0,221
