time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
56,56,1438500.0,1438500.0,0.0,959,959,0,0.0,0.2337890625,0.102392578125,0.10442630580444577,0.4901723627114546,0.8535702750563366,0.23123044838373286,959,722397.4031717725,1012965.3077920452,1128740.7181618498,1149511.6831913101,1159348.2192306668,1162315.797076799,0,0,0.0,0,0,0,0,959,1438500.0,20080.0,0.17578125,432000.0,0.0,332,0.2337890625,559500.0,0.0,328,0.0,166500.0,0.0,111,0.0,280500.0,0.0,187
57,57,1387500.0,1387500.0,0.0,925,925,0,0.0,0.2630859375,0.099609375,0.10936880911608529,0.4534054507479732,0.8554915433192422,0.22783783783783762,925,723721.267139346,850774.2730932459,1279802.2680261657,1297545.5402195877,1306931.4137034798,1309628.7705025151,0,0,0.0,0,0,0,0,925,1387500.0,20268.0,0.1353515625,385500.0,0.0,326,0.2630859375,556500.0,0.0,323,0.0,172500.0,0.0,115,0.0,273000.0,0.0,182
58,58,1425000.0,1425000.0,0.0,950,950,0,0.0,0.27265625,0.09907226562499999,0.11221101519730631,0.4380585010388346,0.8649474418640313,0.21842105263157863,950,731248.870260774,726980.0970865041,1372308.8150779102,1384322.5128065103,1395025.6662011002,1398816.7203485742,0,0,0.0,0,0,0,0,950,1425000.0,19580.0,0.1236328125,451500.0,0.0,321,0.27265625,528000.0,0.0,323,0.0,172500.0,0.0,115,0.0,273000.0,0.0,182
59,59,1413000.0,1413000.0,0.0,942,942,0,0.0,0.29648437499999997,0.09965820312499998,0.12064095781940212,0.4056096626229823,0.8593092709229089,0.2261146496815285,942,732132.184680063,630115.8063645959,1455009.555385749,1463920.29718829,1469683.5039474086,1471150.9335585386,0,0,0.0,0,0,0,0,942,1413000.0,19772.0,0.1001953125,420000.0,0.0,320,0.29648437499999997,541500.0,0.0,325,0.0009765625,157500.0,0.0,104,0.0009765625,294000.0,0.0,195
60,60,1464000.0,1464000.0,0.0,976,976,0,0.0,0.30390625,0.104248046875,0.12204205727680212,0.4218496016596251,0.856805687476614,0.22233606557377028,976,713222.8087753677,514699.65016206354,1522428.886926597,1535199.9466506783,1540492.2586343316,1542089.190275021,0,1,0.0,0,0,0,0,976,1464000.0,21176.0,0.103125,489000.0,0.0,323,0.30390625,528000.0,0.0,330,0.003515625,162000.0,0.0,105,0.0064453125000000005,285000.0,0.0,184
61,61,1380000.0,1302000.0,0.0,920,868,0,0.0,0.2607421875,0.089501953125,0.1053827570982171,0.41904934019998297,0.8765679630151286,0.20326086956521716,868,628571.492148364,504809.39139614254,1509655.5992509401,1528918.6923169917,1534115.680917433,1535218.443598017,1,0,78000.0,52,0,0,0,868,1302000.0,18152.0,0.0919921875,454500.0,0.0,320,0.2607421875,481500.0,0.0,328,0.0017578124999999998,166500.0,0.0,112,0.0035156249999999997,277500.0,0.0,186
62,62,1359000.0,1359000.0,0.0,906,906,0,0.0,0.2384765625,0.0767578125,0.0964138746415093,0.3879375628722887,0.9455415891037101,0.12748344370860898,906,535241.3687822002,370877.6353921741,1345327.0934636034,1360321.911824523,1369811.3518297325,1372414.8866540715,0,0,0.0,0,0,0,0,906,1359000.0,21436.0,0.062109374999999994,414000.0,0.0,327,0.2384765625,426000.0,0.0,322,0.0029296875,240000.0,0.0,210,0.0035156249999999997,279000.0,0.0,186
63,63,1428000.0,1428000.0,0.0,952,952,0,0.0,0.21796875,0.06987304687499998,0.08826033082745734,0.3852740769840354,0.9278980432628121,0.1486344537815123,952,468316.5243803368,296677.6810685918,1217369.6221831199,1234251.0736465687,1242927.6371072899,1245184.428647995,0,0,0.0,0,0,0,0,952,1428000.0,23540.0,0.056249999999999994,472500.0,0.0,325,0.21796875,438000.0,0.0,327,0.00234375,244500.0,0.0,164,0.0029296875,273000.0,0.0,183
64,64,1387500.0,1387500.0,0.0,925,925,0,0.0,0.1962890625,0.058886718750000004,0.08041285082472073,0.34907290604641517,0.9416669968347883,0.12945945945945914,925,411697.67630534584,223392.17069417983,1120907.078369151,1140856.4239370576,1147856.817834271,1150800.337743692,0,0,0.0,0,0,0,0,925,1387500.0,22740.0,0.0345703125,436500.0,0.0,328,0.1962890625,429000.0,0.0,323,0.00234375,249000.0,0.0,166,0.00234375,273000.0,0.0,183
65,65,1396500.0,1396500.0,0.0,931,931,0,0.0,0.1640625,0.043408203125,0.06966585995086899,0.27966500539994255,0.9766497198822739,0.08351235230934462,931,297158.97356087505,23360.223241999745,971917.7019327767,998874.2278465271,1009334.0679807335,1011708.3846416697,0,0,0.0,0,0,0,0,931,1396500.0,21436.0,0.0035156249999999997,391500.0,0.0,314,0.1640625,412500.0,0.0,330,0.0017578124999999998,285000.0,0.0,191,0.0042968749999999995,307500.0,0.0,203
66,66,1393500.0,1393500.0,0.0,929,929,0,0.0,0.1341796875,0.035937500000000004,0.056725925800809845,0.2864067608779329,0.9640891075394219,0.101453175457481,929,239728.3923515764,16202.374074034393,820564.590398334,843704.6093689587,852784.3286517356,853948.9169999659,0,0,0.0,0,0,0,0,929,1393500.0,21656.0,0.0044921875000000005,412500.0,0.0,274,0.1341796875,417000.0,0.0,329,0.002734375,267000.0,0.0,177,0.00234375,297000.0,0.0,200
67,67,1425000.0,1425000.0,0.0,950,950,0,0.0,0.11660156249999999,0.030615234374999994,0.049655178281767264,0.2754369813605064,0.934288222481718,0.13999999999999968,950,211427.93012729601,17018.102836318314,673682.5788983047,690263.9913825426,699780.0353602817,701694.3734599054,0,0,0.0,0,0,0,0,950,1425000.0,21156.0,0.0035156249999999997,453000.0,0.0,303,0.11660156249999999,445500.0,0.0,327,0.0005859375,240000.0,0.0,163,0.0017578124999999998,286500.0,0.0,192
68,68,1380000.0,1380000.0,0.0,920,920,0,0.0,0.09609374999999999,0.025732421874999994,0.04064785241228866,0.286102652431361,0.9380680054971849,0.1353260869565216,920,179138.15425670336,17197.650331020355,587435.710124407,604060.8588881912,612559.1830187176,615096.2708473951,0,0,0.0,0,0,0,0,920,1380000.0,21208.0,0.0044921875000000005,433500.0,0.0,288,0.09609374999999999,430500.0,0.0,322,0.0005859375,234000.0,0.0,156,0.0017578124999999998,282000.0,0.0,188
69,69,1395000.0,1395000.0,0.0,930,930,0,0.0,0.06679687499999999,0.018115234374999997,0.028107828620415318,0.29347010311036814,0.9422307631971135,0.13548387096774173,930,137622.8086846908,17106.855832003057,484248.62038777693,501192.5977760984,508637.0988125491,509058.47678273916,0,0,0.0,0,0,0,0,930,1395000.0,20312.0,0.00234375,450000.0,0.0,303,0.06679687499999999,414000.0,0.0,326,0.0015625,238500.0,0.0,158,0.0017578124999999998,292500.0,0.0,195
70,70,1444500.0,1444500.0,0.0,963,963,0,0.0,0.0357421875,0.011572265625000001,0.014142550342639471,0.40103527059831506,0.951034543582507,0.12279335410176517,963,80046.07617461774,17498.177076250315,291494.78788843454,322971.4635936892,336172.42807618075,339016.5064725131,0,0,0.0,0,0,0,0,963,1444500.0,21880.0,0.0072265624999999995,463500.0,0.0,304,0.0357421875,418500.0,0.0,332,0.0021484374999999997,268500.0,0.0,178,0.001171875,294000.0,0.0,197
71,71,1474500.0,1474500.0,0.0,983,983,0,0.0,0.033984375,0.009228515625,0.014306807272920203,0.293841800376755,0.9271734082526377,0.1482706002034586,983,70773.35250040193,23246.370562449098,190911.9143922761,195285.16248095184,198983.28564157133,201498.84239141643,0,0,0.0,0,0,0,0,983,1474500.0,19556.0,0.0017578124999999998,457500.0,0.0,311,0.033984375,484500.0,0.0,326,0.0,252000.0,0.0,171,0.001171875,280500.0,0.0,187
72,72,1393500.0,1393500.0,0.0,929,929,0,0.0,0.0287109375,0.0080078125,0.011996226671153855,0.3082616594147201,0.9380839648523267,0.13912809472551113,929,65044.214827163865,17152.30233217776,182430.88470308483,192263.0098346424,195442.6562672615,196312.39968287945,0,0,0.0,0,0,0,0,929,1393500.0,18676.0,0.002734375,391500.0,0.0,260,0.0287109375,474000.0,0.0,325,0.0,255000.0,0.0,170,0.0005859375,273000.0,0.0,183
73,73,1422000.0,1422000.0,0.0,948,948,0,0.0,0.01875,0.0056640625,0.007602148615636157,0.3569924615020434,0.9469292108501779,0.12869198312236274,948,48490.04431044788,17241.419396094978,141055.91378265843,151240.6099076752,155592.52799904643,156340.40572729707,0,0,0.0,0,0,0,0,948,1422000.0,20436.0,0.00234375,406500.0,0.0,271,0.01875,466500.0,0.0,328,0.0,262500.0,0.0,175,0.0015625,286500.0,0.0,190
74,74,1450500.0,1450500.0,0.0,967,967,0,0.0,0.0029296875,0.00087890625,0.001207941101255174,0.3465477266893956,0.9474398255660794,0.12280248190279197,967,28696.615137912835,16551.52227281034,95408.64790870248,107279.0137586728,112251.21121388458,112459.47017641366,0,0,0.0,0,0,0,0,967,1450500.0,21304.0,0.0005859375,447000.0,0.0,301,0.0029296875,447000.0,0.0,325,0.0,259500.0,0.0,173,0.0,297000.0,0.0,200
75,75,1434000.0,1434000.0,0.0,956,956,0,0.0,0.0025390624999999997,0.0010742187499999999,0.0011091617862891158,0.4844505632609533,0.9479641200534382,0.12709205020920478,956,14075.131400844277,13385.038757838309,28227.220797870308,31499.315313566487,34225.589166995305,35619.20396000147,0,0,0.0,0,0,0,0,956,1434000.0,23212.0,0.0025390624999999997,417000.0,0.0,276,0.0017578124999999998,463500.0,0.0,311,0.0,262500.0,0.0,175,0.0,291000.0,0.0,194
76,76,1381500.0,1381500.0,0.0,921,921,0,0.0,0.0017578124999999998,0.0008789062499999999,0.0008789062499999999,0.5005688887047767,0.95159571365107,0.11699239956568919,921,13664.481466821995,12990.07521224022,26675.6511875093,30329.805185425274,31774.894469563977,32102.173020929098,0,0,0.0,0,0,0,0,921,1381500.0,21956.0,0.0017578124999999998,430500.0,0.0,287,0.0017578124999999998,415500.0,0.0,277,0.0,262500.0,0.0,175,0.0,273000.0,0.0,182
77,77,1396500.0,1396500.0,0.0,931,931,0,0.0,0.001171875,0.00043945312499999996,0.0004858337095247167,0.45102405706110843,0.9497335191686499,0.12056928034371617,931,13617.66987082636,12943.915284082294,27250.31654405594,30690.224155978864,32883.54904850946,33192.83452856541,0,0,0.0,0,0,0,0,931,1396500.0,17728.0,0.0005859375,427500.0,0.0,287,0.001171875,429000.0,0.0,287,0.0,250500.0,0.0,167,0.0,289500.0,0.0,193
78,78,1440000.0,1440000.0,0.0,960,960,0,0.0,0.003125,0.00078125,0.0013531646934131856,0.2504801534524969,0.936562522865296,0.1421874999999997,960,14276.537021492406,13516.76286302507,28497.793430036305,31772.953398608115,34419.75902224056,34460.8738489598,0,0,0.0,0,0,0,0,960,1440000.0,20296.0,0.0,429000.0,0.0,287,0.003125,472500.0,0.0,313,0.0,244500.0,0.0,163,0.0,294000.0,0.0,196
79,79,1443000.0,1443000.0,0.0,962,962,0,0.0,0.0228515625,0.005712890625,0.009895016820583916,0.25006564389776015,0.9276852876549744,0.15332640332640302,962,30857.83174378479,17502.879713743925,89309.18370203822,97170.96922232032,103651.63998254311,104040.9456704557,0,0,0.0,0,0,0,0,962,1443000.0,20236.0,0.0,388500.0,0.0,259,0.0228515625,511500.0,0.0,320,0.0,247500.0,0.0,165,0.0,295500.0,0.0,197
80,80,1380000.0,1380000.0,0.0,920,920,0,0.0,0.0076171875,0.0021484375,0.0031824552220313133,0.3132117010304568,0.9299872544279875,0.15054347826086922,920,32070.65603708296,17570.89341364056,85799.15034708157,96714.18704564005,101530.89823996814,102434.33397080004,0,0,0.0,0,0,0,0,920,1380000.0,19956.0,0.0009765625,403500.0,0.0,268,0.0076171875,468000.0,0.0,324,0.0,234000.0,0.0,156,0.0,274500.0,0.0,183
81,81,1414500.0,1414500.0,0.0,943,943,0,0.0,0.0005859375,0.000146484375,0.00025371838001497223,0.2525643466590619,0.939084327068892,0.1354718981972427,943,17651.29957373393,14829.100708320737,48395.27322795688,61039.06164178134,66189.49357941792,66300.78970387578,0,0,0.0,0,0,0,0,943,1414500.0,19088.0,0.0,444000.0,0.0,297,0.0005859375,438000.0,0.0,304,0.0,235500.0,0.0,157,0.0,297000.0,0.0,198
82,82,1384500.0,1384500.0,0.0,923,923,0,0.0,0.0009765625,0.000244140625,0.0004228639666916204,0.2515375680272285,0.9671823131661286,0.10048754062838539,923,13200.7554448184,12508.517722845078,26258.68375131488,29647.381518151447,32505.99923758517,33141.58856473863,0,0,0.0,0,0,0,0,923,1384500.0,19300.0,0.0,393000.0,0.0,262,0.0,423000.0,0.0,283,0.0,268500.0,0.0,179,0.0009765625,300000.0,0.0,199
83,83,1402500.0,1402500.0,0.0,935,935,0,0.0,0.005859375,0.004296875,0.0011472011840303448,0.9334619093539056,0.9590974516954321,0.11524064171122972,935,13429.875816742559,12639.29071238637,27278.38385684937,30537.500817474127,34182.681848934,34313.92536279559,0,0,0.0,0,0,0,0,935,1402500.0,21388.0,0.0029296875,390000.0,0.0,257,0.0048828125,444000.0,0.0,291,0.005859375,253500.0,0.0,163,0.003515625,315000.0,0.0,207
84,84,1447500.0,1447500.0,0.0,965,965,0,0.0,0.0087890625,0.006298828124999999,0.0020455429751614664,0.9045988258317024,0.9387462348334858,0.14170984455958524,965,14857.984627440881,14034.471116140485,30303.42256779074,34907.55585381748,38441.18977071139,39030.03100939095,0,0,0.0,0,0,0,0,965,1447500.0,19472.0,0.0076171875,384000.0,0.0,250,0.0087890625,495000.0,0.0,324,0.0035156249999999997,240000.0,0.0,160,0.0052734375,328500.0,0.0,216
85,85,1503000.0,1503000.0,0.0,1002,1002,0,0.0,0.015234375,0.0067382812499999995,0.004945881743008046,0.6498771498771498,0.9579386463732052,0.11676646706586813,1002,15567.763652610192,14076.774678207934,33772.548300755756,50233.857968973076,58834.0193882128,60005.57554465532,0,0,0.0,0,0,0,0,1002,1503000.0,19040.0,0.0046875,400500.0,0.0,268,0.015234375,487500.0,0.0,316,0.0029296875,273000.0,0.0,183,0.0041015625,342000.0,0.0,228
86,86,1576500.0,1576500.0,0.0,1051,1051,0,0.0,0.0361328125,0.01181640625,0.014053341744388423,0.4141725601131542,0.9378415230953666,0.14391056137012348,1051,38948.0718468254,17549.17470818758,118277.27403498441,130634.83992320299,138760.03860085766,141715.84585303068,0,0,0.0,0,0,0,0,1051,1576500.0,21408.0,0.0046875,441000.0,0.0,294,0.0361328125,529500.0,0.0,328,0.0029296875,258000.0,0.0,172,0.0035156249999999997,348000.0,0.0,233
87,87,1458000.0,1458000.0,0.0,972,972,0,0.0,0.0498046875,0.014794921875,0.02022280329031317,0.34863294600136707,0.919759191906605,0.16255144032921787,972,63361.348085189355,17814.869667224586,194242.0647460632,210204.86386402676,218781.92344580436,219890.78491722047,0,0,0.0,0,0,0,0,972,1458000.0,20868.0,0.0041015625,405000.0,0.0,271,0.0498046875,520500.0,0.0,323,0.00234375,243000.0,0.0,163,0.0029296875,289500.0,0.0,194
88,88,1420500.0,1420500.0,0.0,947,947,0,0.0,0.031054687499999997,0.010107421875,0.012110457833390369,0.410572611245257,0.9227911063915608,0.15285110876451924,947,68291.49427850121,17564.136705979705,203719.93090627043,217100.61330766886,224298.61362091664,225210.9331190735,0,0,0.0,0,0,0,0,947,1420500.0,19904.0,0.0041015625,448500.0,0.0,299,0.031054687499999997,465000.0,0.0,326,0.00234375,234000.0,0.0,156,0.0029296875,273000.0,0.0,182
89,89,1413000.0,1413000.0,0.0,942,942,0,0.0,0.009375,0.0050292968749999995,0.0026935250810156837,0.7771022560796952,0.9568628635018677,0.10668789808917167,942,40356.65412490233,16790.838067770004,140857.16282913982,154914.15296144146,162381.39892530657,165100.50499233603,0,0,0.0,0,0,0,0,942,1413000.0,18676.0,0.005078125,429000.0,0.0,285,0.009375,427500.0,0.0,322,0.0033203125,279000.0,0.0,185,0.00234375,277500.0,0.0,186
90,90,1515000.0,1515000.0,0.0,1010,1010,0,0.0,0.0103515625,0.0047851562499999995,0.0033955739552175217,0.6650969529085871,0.952602404058062,0.11683168316831671,1010,16700.20316175466,14587.180691421032,39564.241424003245,52393.785701140005,59314.946496569406,60604.761655166745,0,0,0.0,0,0,0,0,1010,1515000.0,21100.0,0.0046875,453000.0,0.0,302,0.0103515625,472500.0,0.0,314,0.0017578124999999998,303000.0,0.0,204,0.00234375,286500.0,0.0,191
91,91,1438500.0,1438500.0,0.0,959,959,0,0.0,0.028515625,0.00859375,0.011519298780080565,0.3575584079785761,0.9157943686992405,0.16605839416058377,959,31789.653174555107,17987.596626996994,93610.75033125877,111626.41258953328,119809.10044086861,121443.15080817044,0,0,0.0,0,0,0,0,959,1438500.0,21308.0,0.0029296875,405000.0,0.0,273,0.028515625,516000.0,0.0,325,0.001171875,240000.0,0.0,161,0.0017578124999999998,277500.0,0.0,186
92,92,1503000.0,1503000.0,0.0,1002,1002,0,0.0,0.0318359375,0.010742187500000002,0.01256923574668959,0.42210283960092104,0.9152470063155438,0.16417165668662648,1002,58414.45941636661,20862.70462590456,158653.25459399668,165201.8912087314,167737.06661194624,170259.94954827428,0,0,0.0,0,0,0,0,1002,1503000.0,18604.0,0.0087890625,471000.0,0.0,308,0.0318359375,504000.0,0.0,325,0.001171875,234000.0,0.0,156,0.001171875,294000.0,0.0,197
93,93,1483500.0,1483500.0,0.0,989,989,0,0.0,0.0169921875,0.008740234375000001,0.007868906479204515,0.5523167620492313,0.9180683153559375,0.16001011122345776,989,61213.16973017671,61439.03642143309,137156.08652628656,147587.68255354703,151386.44107614408,152536.65837727487,0,0,0.0,0,0,0,0,989,1483500.0,21276.0,0.0162109375,498000.0,0.0,322,0.0169921875,462000.0,0.0,326,0.0005859375,241500.0,0.0,162,0.001171875,282000.0,0.0,188
94,94,1464000.0,1464000.0,0.0,976,976,0,0.0,0.007031249999999999,0.0032226562499999994,0.0030020363572147257,0.5354812942557909,0.9214601341887154,0.15522540983606525,976,31911.637481119025,30986.732270635664,71081.84671226889,86878.83002503589,97344.38971937298,97918.74112835526,0,0,0.0,0,0,0,0,976,1464000.0,19184.0,0.0052734374999999995,478500.0,0.0,331,0.007031249999999999,463500.0,0.0,326,0.0,234000.0,0.0,157,0.0005859375,288000.0,0.0,193
95,95,1503000.0,1503000.0,0.0,1002,1002,0,0.0,0.020703125,0.006542968749999999,0.00825238649934492,0.38601401861001494,0.9224925576096145,0.16067864271457055,1002,31819.690715421253,17917.351680591702,84387.45221225842,93143.3569010742,96441.90911186274,97675.41918221116,0,0,0.0,0,0,0,0,1002,1503000.0,19452.0,0.0029296875,445500.0,0.0,301,0.020703125,511500.0,0.0,327,0.0,234000.0,0.0,156,0.0025390624999999997,312000.0,0.0,206
96,96,1453500.0,1453500.0,0.0,969,969,0,0.0,0.014062499999999999,0.004248046875,0.005701611461727118,0.35700296494906275,0.931268720369746,0.14731682146542813,969,35704.79704467586,17050.801296666265,93594.98584868906,102134.18066725665,107644.1823479492,108914.96816895902,0,0,0.0,0,0,0,0,969,1453500.0,21544.0,0.0017578124999999998,438000.0,0.0,294,0.014062499999999999,481500.0,0.0,323,0.0,246000.0,0.0,164,0.001171875,288000.0,0.0,193
97,97,1479000.0,1479000.0,0.0,986,986,0,0.0,0.0037109375,0.0013671875,0.0015316784317732542,0.44376326458919574,0.9383116883116883,0.14046653144016208,986,22267.406080861892,16644.86040597409,66404.95568361506,80232.23600115551,86644.48692566452,88075.39063309133,0,0,0.0,0,0,0,0,986,1479000.0,19236.0,0.0037109375,474000.0,0.0,314,0.0017578124999999998,441000.0,0.0,315,0.0,234000.0,0.0,156,0.0,330000.0,0.0,222
98,98,1542000.0,1542000.0,0.0,1028,1028,0,0.0,0.0244140625,0.006396484375,0.010413449108377285,0.2739876592714102,0.9487549646994606,0.12889105058365735,1028,21702.826861603975,15933.417487874627,68735.65091744959,89477.06498663693,101793.04428714214,104384.64347851276,0,0,0.0,0,0,0,0,1028,1542000.0,20052.0,0.0244140625,516000.0,0.0,322,0.001171875,406500.0,0.0,272,0.0,270000.0,0.0,180,0.0,349500.0,0.0,233
99,99,1477500.0,1477500.0,0.0,985,985,0,0.0,0.012890625,0.0037597656249999997,0.0052903645432741606,0.33562307397678115,0.9419404132703189,0.13781725888324847,985,35672.006752737,17565.750515833497,98823.10234038233,107533.65878074286,111831.51795899277,113758.10653276742,0,0,0.0,0,0,0,0,985,1477500.0,18080.0,0.012890625,480000.0,0.0,325,0.001171875,427500.0,0.0,285,0.0,241500.0,0.0,161,0.0009765625,328500.0,0.0,218
100,100,1467000.0,1467000.0,0.0,978,978,0,0.0,0.0087890625,0.002734375,0.0036040316576652215,0.365464458086457,0.9446494319169445,0.13445807770961116,978,29128.228042299626,17583.000822260976,76553.11260886416,86629.40169627339,91271.3620155838,92477.39261651039,0,0,0.0,0,0,0,0,978,1467000.0,19076.0,0.0087890625,478500.0,0.0,326,0.0021484374999999997,421500.0,0.0,280,0.0,250500.0,0.0,167,0.0,316500.0,0.0,212
101,101,1477500.0,1477500.0,0.0,985,985,0,0.0,0.0064453125,0.00302734375,0.0030399184406783948,0.498091937875667,0.9164305280060452,0.15913705583756332,985,30143.585938777127,19004.31389245391,76152.34123644531,83566.00410915434,87476.45275299023,91056.01669248939,0,0,0.0,0,0,0,0,985,1477500.0,19728.0,0.0064453125,490500.0,0.0,331,0.005664062500000001,469500.0,0.0,309,0.0,241500.0,0.0,161,0.0,276000.0,0.0,184
102,102,1467000.0,1467000.0,0.0,978,978,0,0.0,0.0052734374999999995,0.0014648437499999998,0.0022118655572082274,0.30508619270880355,0.9127243440489187,0.16053169734151296,978,24416.876615052253,23201.850706115365,47480.533654804516,54789.94593398124,59506.127745509155,60277.15285848081,0,0,0.0,0,0,0,0,978,1467000.0,22368.0,0.0052734374999999995,478500.0,0.0,321,0.0005859375,480000.0,0.0,326,0.0,234000.0,0.0,156,0.0,274500.0,0.0,183
103,103,1479000.0,1479000.0,0.0,986,986,0,0.0,0.0267578125,0.0068359375,0.011504387060198356,0.2609818304681775,0.9187678140758606,0.16430020283975644,986,28687.54488979404,18569.72604613751,85159.45381718501,101237.18104470668,112235.00077232927,112958.6901371032,0,0,0.0,0,0,0,0,986,1479000.0,26184.0,0.0267578125,523500.0,0.0,327,0.0005859375,420000.0,0.0,280,0.0,241500.0,0.0,161,0.0,294000.0,0.0,196
104,104,1522500.0,1522500.0,0.0,1015,1015,0,0.0,0.0572265625,0.014453125,0.024696414159032343,0.25513656890258213,0.9260449438202247,0.15443349753694569,1015,67711.54318188646,18844.39391607046,211063.5186456442,227497.9510785082,237284.94798682228,237330.25359223783,0,0,0.0,0,0,0,0,1015,1522500.0,18100.0,0.0572265625,546000.0,0.0,324,0.0005859375,399000.0,0.0,266,0.0,259500.0,0.0,173,0.0,318000.0,0.0,212
