time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
63,63,111000.0,90000.0,21000.0,74,60,14,0.18918918918918748,0.47655749198717645,0.11987179487179411,0.20593605646827212,0.2530757978343353,0.6239744758432088,0.4324324324324287,60,211435.0373156822,8320.773190311505,504401.0216032538,505430.07749693625,505664.8425952769,505690.9276062036,0,0.2558862062237767,0,0.47655749198717645,58500.0,21000.0,29,0.0029296875,34500.0,0.0,29,0.0,18000.0,0.0,15,0.0,0.0,0.0,0
64,64,106500.0,88500.0,18000.0,71,59,12,0.16901408450704067,0.45688872466215924,0.11451514991553981,0.19767005449341318,0.25128463709655685,0.6260556383507203,0.4260563380281652,59,214648.17240453433,9451.247628607322,504160.46540948766,505305.9596411222,505581.81132950995,505612.4615171086,0,0.253350769267786,0,0.45688872466215924,55500.0,18000.0,29,0.001171875,36000.0,0.0,27,0.0,12000.0,0.0,8,0.0,3000.0,0.0,2
65,65,162000.0,136500.0,25500.0,108,91,17,0.15740740740740644,0.45610795454545267,0.11700550426136316,0.1958076965754931,0.26311932835906165,0.6270967741935484,0.4305555555555529,91,211956.30256230955,8822.624395986786,505311.91467809374,506128.5891006081,506325.2972894459,506347.15375487227,0,0.33144583420451107,0,0.45610795454545267,82500.0,25500.0,31,0.008984375,55500.0,0.0,29,0.0029296875,24000.0,0.0,13,0.0,0.0,0.0,0
66,66,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.444547086148646,0.1121621621621615,0.1919098304768603,0.25461506979845466,0.6408128908128908,0.41438356164383183,62,213260.96586658584,9099.78931603406,505728.7118424803,506840.9872040842,507116.92214031715,507147.58157767635,0,0.24217403418357725,0,0.444547086148646,55500.0,16500.0,31,0.0041015625,37500.0,0.0,28,0.0,13500.0,0.0,12,0.0,3000.0,0.0,2
67,67,109500.0,96000.0,13500.0,73,64,9,0.12328767123287558,0.4191406249999977,0.10537109374999942,0.18115745023126054,0.25279821103059413,0.6451573849878934,0.41438356164383183,64,214602.61357132194,10009.699525304255,505416.2923171542,506594.0424512376,506947.19738322345,506986.4368201108,0,0.2406354101692091,0,0.4191406249999977,54000.0,13500.0,30,0.00234375,37500.0,0.0,28,0.0,18000.0,0.0,12,0.0,0.0,0.0,0
68,68,157500.0,132000.0,25500.0,105,88,17,0.16190476190476089,0.45552201704545264,0.11617542613636316,0.19593967653599884,0.260108408945281,0.6231630115306354,0.4309523809523781,88,219517.25172591777,10465.091721684323,505346.1223726905,506368.8833237796,506372.8178052582,506373.25496986695,0,0.3273263217120235,0,0.45552201704545264,82500.0,25500.0,31,0.0072265624999999995,52500.0,0.0,30,0.001953125,19500.0,0.0,11,0.0,3000.0,0.0,2
69,69,112500.0,94500.0,18000.0,75,63,12,0.15999999999999856,0.45379317434210253,0.11432719983552564,0.19599602687917786,0.25387558648151404,0.6354496159060099,0.42333333333332956,63,209739.09981782958,8736.179701397661,505209.9420175263,505977.23660402995,506359.17374453583,506401.61120459205,0,0.24482703900843356,0,0.45379317434210253,57000.0,18000.0,30,0.0035156249999999997,37500.0,0.0,28,0.0,18000.0,0.0,14,0.0,0.0,0.0,0
70,70,109500.0,96000.0,13500.0,73,64,9,0.12328767123287558,0.4131476151315769,0.10372635690789422,0.17864588808881057,0.25212973413257433,0.6328978622327791,0.421232876712325,64,230580.95623846067,10382.979126331396,508015.4851383936,509328.49603054376,509655.30107943225,509691.61275153095,0,0.24629000553014346,0,0.4131476151315769,57000.0,13500.0,31,0.0017578124999999998,36000.0,0.0,27,0.0,13500.0,0.0,9,0.0,3000.0,0.0,2
71,71,160500.0,135000.0,25500.0,107,90,17,0.15887850467289621,0.4570845170454526,0.11666370738636316,0.19656195555144093,0.2605024779160835,0.6253550360498142,0.4322429906542029,90,215898.81629877383,9363.749214231968,508461.59275822307,509146.4033753226,509412.6401493839,509442.2220131685,0,0.32258071022647666,0,0.4570845170454526,82500.0,25500.0,30,0.0076171875,54000.0,0.0,30,0.001953125,24000.0,0.0,14,0.0,0.0,0.0,0
72,72,108000.0,85500.0,22500.0,72,57,15,0.2083333333333314,0.49326685855262814,0.12390265213815703,0.21325467057192696,0.2523777256734447,0.6297376093294461,0.4236111111111074,57,206726.5573449968,8298.32098432444,509031.58165422286,510178.8602037193,510292.0272260262,510304.6013396159,0,0.2489838671080736,0,0.49326685855262814,57000.0,22500.0,29,0.00234375,34500.0,0.0,28,0.0,13500.0,0.0,11,0.0,3000.0,0.0,2
73,73,109500.0,94500.0,15000.0,73,63,10,0.13698630136986176,0.42571957236841873,0.10672286184210468,0.1841734580697563,0.2513786911491935,0.6293103448275862,0.4280821917808182,63,227313.08140794165,10331.283904631156,509460.830554634,510508.91409601044,510603.18781958235,510613.662677757,0,0.25138742133226777,0,0.42571957236841873,57000.0,15000.0,31,0.001171875,34500.0,0.0,25,0.0,18000.0,0.0,12,0.0,0.0,0.0,0
74,74,157500.0,132000.0,25500.0,105,88,17,0.16190476190476089,0.45552201704545264,0.11588245738636316,0.1961094875601557,0.2588052338154559,0.6291371832914859,0.42619047619047334,88,221808.9392431193,9620.365801708307,511398.6983522055,512655.67747277964,513330.0858557742,513405.02012055134,0,0.32571497742467054,0,0.45552201704545264,82500.0,25500.0,31,0.00703125,51000.0,0.0,28,0.0009765625,21000.0,0.0,13,0.0,3000.0,0.0,2
75,75,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.44122121710526063,0.11089124177631515,0.19071850039858307,0.25265818408875873,0.6293103448275862,0.4280821917808182,62,224000.66247529964,9525.471180818276,512165.8894156922,513475.6603100172,513852.1319986128,513893.96218623454,0,0.24202512716257615,0,0.44122121710526063,57000.0,16500.0,30,0.00234375,34500.0,0.0,27,0.0,18000.0,0.0,13,0.0,0.0,0.0,0
76,76,112500.0,93000.0,19500.0,75,62,13,0.17333333333333178,0.4608072916666638,0.11559244791666595,0.1993101860096264,0.2516978198971983,0.646551724137931,0.40999999999999637,62,216307.27247597114,9545.513928470435,513380.71607219306,513788.325810502,513833.2242707249,513838.2129885275,0,0.2571938369738924,0,0.4608072916666638,58500.0,19500.0,30,0.0005859375,34500.0,0.0,26,0.0009765625,16500.0,0.0,10,0.0,3000.0,0.0,2
77,77,156000.0,132000.0,24000.0,104,88,16,0.15384615384615288,0.44740767045454366,0.11385387073863593,0.1925994779355275,0.2589586423301523,0.613708579210168,0.4423076923076894,88,228850.33941419938,9084.417184148682,515083.51856649993,516878.02988747705,517086.7622573272,517109.9547428661,0,0.32386767507559217,0,0.44740767045454366,82500.0,24000.0,31,0.007421875,51000.0,0.0,27,0.0005859375,22500.0,0.0,15,0.0,0.0,0.0,0
78,78,112500.0,91500.0,21000.0,75,61,14,0.186666666666665,0.4708984374999971,0.11831054687499927,0.20356896226865945,0.2524906664165937,0.6297581728616212,0.42333333333332956,61,221444.82540198875,8756.597384635825,516487.8735856116,517691.87686624087,518232.1264706799,518292.1542045064,0,0.25470656796479696,0,0.4708984374999971,60000.0,21000.0,31,0.00234375,34500.0,0.0,27,0.0,15000.0,0.0,11,0.0,3000.0,0.0,2
79,79,130500.0,114000.0,16500.0,87,76,11,0.12643678160919444,0.417802526595743,0.10552485039893575,0.18029763806850707,0.25515237511173916,0.6032036978004462,0.45114942528735313,76,245169.34697028509,9870.084071712336,516278.195978291,517734.9493793766,517972.58133406524,517998.9848845862,0,0.2822393369540479,0,0.417802526595743,70500.0,16500.0,31,0.0033203125,42000.0,0.0,27,0.0009765625,18000.0,0.0,11,0.0,0.0,0.0,0
80,80,138000.0,106500.0,31500.0,92,71,21,0.22826086956521577,0.516406249999997,0.13071289062499925,0.22268714556584057,0.2562552130817161,0.6377335744424352,0.4184782608695621,71,198696.87987408784,8470.913908842951,516994.8853507263,517789.592805548,517973.3337292737,517993.7493874654,0,0.29546437275462867,0,0.516406249999997,72000.0,31500.0,29,0.0048828125,43500.0,0.0,27,0.0015625,19500.0,0.0,12,0.0,3000.0,0.0,2
81,81,106500.0,91500.0,15000.0,71,61,10,0.14084507042253389,0.42864925986841873,0.10760176809210469,0.1853582449638672,0.252052716841969,0.6079353593825374,0.44718309859154526,61,237476.84501091606,9165.327871929388,516559.89649242954,517239.6579217595,517380.97390941286,517396.6756858188,0,0.24557055188693427,0,0.42864925986841873,57000.0,15000.0,29,0.0017578124999999998,34500.0,0.0,27,0.0,15000.0,0.0,12,0.0,0.0,0.0,0
82,82,160500.0,126000.0,34500.0,107,84,23,0.21495327102803605,0.5027309484649098,0.12880773711622745,0.21590610534937416,0.2624951221208786,0.6215526601520087,0.4322429906542029,84,210290.8987058799,8943.513304999331,515558.1078386341,516664.4883422267,517126.980670007,517178.36870642705,0,0.3354510869459947,0,0.5027309484649098,85500.0,34500.0,30,0.00859375,51000.0,0.0,27,0.00390625,21000.0,0.0,10,0.0,3000.0,0.0,2
83,83,108000.0,93000.0,15000.0,72,62,10,0.1388888888888876,0.4298211348684187,0.10848067434210468,0.18553355759245124,0.2547731575068742,0.6113207547169811,0.44444444444444065,62,233328.51853551346,9690.348714169813,514480.04630878917,515346.2770009835,515697.3705235909,515736.3809149917,0,0.24138177472930272,0,0.4298211348684187,57000.0,15000.0,30,0.0041015625,36000.0,0.0,27,0.0,15000.0,0.0,14,0.0,0.0,0.0,0
84,84,111000.0,91500.0,19500.0,74,61,13,0.17567567567567408,0.46197916666666383,0.11593424479166596,0.19979041761127747,0.2519046255342469,0.6274060494958753,0.4256756756756719,61,220321.843724277,8774.496716611553,514767.5903568389,515347.850624525,515904.071546218,515965.87387085054,0,0.25636468067220325,0,0.46197916666666383,58500.0,19500.0,31,0.0017578124999999998,36000.0,0.0,28,0.0,13500.0,0.0,9,0.0,3000.0,0.0,2
85,85,157500.0,129000.0,28500.0,105,86,19,0.1809523809523798,0.4697916666666647,0.12081705729166618,0.20150931393448154,0.2644219317336721,0.5990545533579656,0.45476190476190204,86,228353.9092196131,9113.92407348589,515167.83145414374,516104.8574702306,516164.6490019172,516171.292505438,0,0.3336272275836913,0,0.4697916666666647,85500.0,28500.0,30,0.0095703125,51000.0,0.0,26,0.00390625,21000.0,0.0,10,0.0,0.0,0.0,0
86,86,109500.0,90000.0,19500.0,73,60,13,0.1780821917808203,0.4681229440789444,0.1179096422697361,0.2022008379257926,0.2537569635073213,0.6328978622327791,0.421232876712325,60,215749.3736158535,8733.487301046727,514481.46149955894,516050.80203630653,516738.402916612,516814.8030144237,0,0.24651428723880017,0,0.4681229440789444,57000.0,19500.0,30,0.0035156249999999997,36000.0,0.0,29,0.0,13500.0,0.0,13,0.0,3000.0,0.0,2
87,87,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.43457031249999767,0.10893554687499941,0.18800592830117116,0.2513506121168539,0.5976895468820098,0.4554794520547907,62,240850.15595221295,9822.080722878454,513134.01741023955,514286.79109914,514709.0720316432,514755.99213525467,0,0.2595372165138439,0,0.43457031249999767,60000.0,16500.0,29,0.001171875,34500.0,0.0,27,0.0,15000.0,0.0,10,0.0,0.0,0.0,0
88,88,157500.0,127500.0,30000.0,105,85,20,0.19047619047618927,0.4837713068181796,0.1244096235795449,0.20750791467357,0.2644095222764948,0.6137274549098196,0.4404761904761876,85,212925.66177698088,9898.470691765193,512857.6504935197,513808.71900296834,514184.3168739792,514226.04997075815,0,0.32724273252423974,0,0.4837713068181796,82500.0,30000.0,30,0.0099609375,54000.0,0.0,27,0.00390625,19500.0,0.0,9,0.0,1500.0,0.0,1
89,89,111000.0,88500.0,22500.0,74,59,15,0.20270270270270088,0.4811690167682897,0.12117116044207243,0.20784981466517446,0.25365511048846023,0.5926406926406926,0.45945945945945565,59,226461.91968971302,9186.69474082347,511347.25104912056,512066.2233392352,512409.3960718555,512447.52637548,0,0.2638681198884122,0,0.4811690167682897,61500.0,22500.0,29,0.0035156249999999997,34500.0,0.0,28,0.0,15000.0,0.0,14,0.0,0.0,0.0,0
90,90,111000.0,88500.0,22500.0,74,59,15,0.20270270270270088,0.48762019230768905,0.12219801682692226,0.21097713381517924,0.25120367557292766,0.6144524236983842,0.4391891891891855,59,209468.60823872627,9075.14482341893,511130.442910317,511621.7581597138,511789.58398471546,511808.2312986045,0,0.265015035145904,0,0.48762019230768905,58500.0,22500.0,29,0.001171875,37500.0,0.0,29,0.0,13500.0,0.0,9,0.0,1500.0,0.0,1
91,91,157500.0,127500.0,30000.0,105,85,20,0.19047619047618927,0.478563596491226,0.1228635553728065,0.20538821820788145,0.26354005559003985,0.5990545533579656,0.45476190476190204,85,223148.39559898016,9511.174068838824,509891.4460107321,510919.4534185783,511063.3118811689,511079.2961547901,0,0.3410455693011007,0,0.478563596491226,85500.0,30000.0,29,0.008984375,51000.0,0.0,26,0.00390625,21000.0,0.0,10,0.0,0.0,0.0,0
92,92,112500.0,88500.0,24000.0,75,59,16,0.21333333333333143,0.49648437499999665,0.12499999999999917,0.2144814060928585,0.2535423700842394,0.6095578673602081,0.4433333333333296,59,208495.82603010195,8370.740511378273,508855.30550909776,509875.34979090845,509925.12685915007,509930.65764451027,0,0.2652680219018658,0,0.49648437499999665,60000.0,24000.0,30,0.0035156249999999997,37500.0,0.0,29,0.0,13500.0,0.0,13,0.0,1500.0,0.0,1
93,93,109500.0,94500.0,15000.0,73,63,10,0.13698630136986176,0.4224609374999979,0.10576171874999948,0.18284653566879183,0.25069585030602687,0.5976895468820098,0.4554794520547907,63,242766.33650746837,9934.604420653544,508753.2065169003,509979.6724643657,510202.3576430268,510227.10044065583,0,0.26217619786414226,0,0.4224609374999979,60000.0,15000.0,29,0.0005859375,34500.0,0.0,28,0.0,15000.0,0.0,10,0.0,0.0,0.0,0
94,94,159000.0,124500.0,34500.0,106,83,23,0.21698113207547035,0.5063337053571404,0.1299037388392851,0.21735745049172644,0.26318224637727355,0.6103867883528901,0.44339622641509147,83,203580.4138999746,8956.668693168554,507643.2124720642,508197.8830768627,508366.11697455513,508384.8096298543,0,0.33626052469155115,0,0.5063337053571404,84000.0,34500.0,29,0.009375,54000.0,0.0,27,0.00390625,19500.0,0.0,9,0.0,1500.0,0.0,1
95,95,109500.0,88500.0,21000.0,73,59,14,0.19178082191780646,0.4726562499999971,0.11904296874999928,0.2041637679951729,0.25372093384849825,0.5976895468820098,0.4554794520547907,59,223598.40652407822,9174.539143460337,504415.8636367048,505525.45302715834,506058.08840882697,506117.27011790127,0,0.26138224499306745,0,0.4726562499999971,60000.0,21000.0,29,0.0035156249999999997,34500.0,0.0,27,0.0,15000.0,0.0,14,0.0,0.0,0.0,0
96,96,109500.0,91500.0,18000.0,73,61,12,0.1643835616438341,0.4563027871621592,0.11451514991553981,0.1973324892383574,0.25192831836735535,0.6263516690173954,0.4280821917808182,61,208375.90997575625,9550.893472705502,505170.20384738036,505655.02144183806,506168.00594409445,506225.00422212295,0,0.25295168236322724,0,0.4563027871621592,55500.0,18000.0,31,0.0017578124999999998,39000.0,0.0,29,0.0,13500.0,0.0,9,0.0,1500.0,0.0,1
97,97,156000.0,129000.0,27000.0,104,86,18,0.173076923076922,0.4608244243421034,0.11784282483552586,0.19803915599170227,0.26149353325357383,0.5911674682990817,0.46153846153845857,86,230197.30172835174,9070.009135177825,506448.6320862182,507163.99449081,507760.5022196845,507826.7808562261,0,0.3380648775863218,0,0.4608244243421034,85500.0,27000.0,30,0.0076171875,51000.0,0.0,28,0.0029296875,19500.0,0.0,10,0.0,0.0,0.0,0
98,98,109500.0,90000.0,19500.0,73,60,13,0.1780821917808203,0.47216005067567246,0.11916305954391812,0.2038069476907259,0.2547655446338243,0.6408128908128908,0.41438356164383183,60,204000.90882541361,8643.430092227645,506154.94526693615,506972.45120389777,507000.2487755971,507003.3373946748,0,0.2503759555483424,0,0.47216005067567246,55500.0,19500.0,29,0.0035156249999999997,37500.0,0.0,28,0.0,13500.0,0.0,12,0.0009765625,3000.0,0.0,1
99,99,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.4300447789634124,0.1078041634908531,0.18604632120849338,0.2513648250054103,0.5815146224356177,0.46917808219177703,62,245475.15054627202,11217.369347944856,505618.9959693124,506267.54420619993,506561.3157815756,506593.9570677285,0,0.2664302775017164,0,0.4300447789634124,61500.0,16500.0,31,0.001171875,34500.0,0.0,27,0.0,13500.0,0.0,9,0.0,0.0,0.0,1
100,100,156000.0,127500.0,28500.0,104,85,19,0.18269230769230654,0.4757306134259237,0.12166702835648092,0.20443644906598477,0.26154800506781445,0.6267964765878535,0.42788461538461253,85,209731.32328211586,9021.129240703303,505422.2631481721,506363.1127625779,506687.829169633,506723.90877041686,0,0.32308405497332693,0,0.4757306134259237,81000.0,28500.0,31,0.0080078125,52500.0,0.0,28,0.001953125,19500.0,0.0,11,0.0009765625,3000.0,0.0,1
101,101,111000.0,93000.0,18000.0,74,62,12,0.1621621621621607,0.44341177591463177,0.11173185022865795,0.1915008728549502,0.25396631295913824,0.5855431993156544,0.46621621621621245,62,237852.7953747832,10323.810385620221,507125.0157916947,508260.63332397514,508536.1570516403,508566.7707991586,0,0.2575930680910333,0,0.44341177591463177,61500.0,18000.0,31,0.0035156249999999997,36000.0,0.0,27,0.0,13500.0,0.0,11,0.0,0.0,0.0,1
102,102,106500.0,87000.0,19500.0,71,58,13,0.18309859154929406,0.46923036317567246,0.11745407516891812,0.20309827544417008,0.2506264930074138,0.6355269793242562,0.4190140845070385,58,211275.1969325459,9179.095403848682,507516.28560267074,508388.49774781265,508414.7528216415,508417.6700520669,0,0.2487556828942783,0,0.46923036317567246,55500.0,19500.0,30,0.0005859375,34500.0,0.0,28,0.0,13500.0,0.0,9,0.0,3000.0,0.0,2
103,103,162000.0,130500.0,31500.0,108,87,21,0.19444444444444325,0.4793332891949132,0.1226653535487283,0.2059520281568877,0.2618527271411865,0.594859241126071,0.4583333333333306,87,222621.6488236823,8856.7149679414,507134.7168114706,507910.48336584645,508163.01490747137,508191.07396765193,0,0.34546689313217027,0,0.4793332891949132,88500.0,31500.0,30,0.009375,52500.0,0.0,26,0.001953125,21000.0,0.0,12,0.0,0.0,0.0,0
104,104,106500.0,91500.0,15000.0,71,61,10,0.14084507042253389,0.4310335726351327,0.10849081503378318,0.18622398880157442,0.2534006233511459,0.6355269793242562,0.4190140845070385,61,225073.66202559855,9094.754114170093,506816.8902830137,508075.823205187,508337.289158004,508366.3409305392,0,0.23663045598831867,0,0.4310335726351327,55500.0,15000.0,31,0.0029296875,34500.0,0.0,28,0.0,13500.0,0.0,11,0.0,3000.0,0.0,2
105,105,112500.0,99000.0,13500.0,75,66,9,0.11999999999999893,0.4076076600609738,0.10204839939024346,0.1764148835775299,0.2507212072050342,0.5966270683071702,0.456666666666663,66,247470.74659159622,11130.391181702726,509015.4358755131,509398.64172795456,509569.32385544444,509588.28853627667,0,0.2557398127092638,0,0.4076076600609738,61500.0,13500.0,30,0.0005859375,36000.0,0.0,28,0.0,15000.0,0.0,10,0.0,0.0,0.0,0
106,106,153000.0,120000.0,33000.0,102,80,22,0.21568627450980252,0.5027271412037011,0.12802553530092528,0.21635007471898443,0.25935259920102194,0.6225466730493059,0.431372549019605,80,204491.0639065834,8333.419172617607,507848.5682938863,508805.45318822406,508895.50427361816,508905.5099497731,0,0.32028186214739784,0,0.5027271412037011,81000.0,33000.0,30,0.007421875,49500.0,0.0,26,0.0009765625,19500.0,0.0,12,0.0009765625,3000.0,0.0,1
107,107,111000.0,90000.0,21000.0,74,60,14,0.18918918918918748,0.46721608231707035,0.11768292682926759,0.20180816517576852,0.2537642549423435,0.5855431993156544,0.46621621621621245,60,229132.34595309632,10459.80399034964,506717.4500547402,507635.03739935346,507671.0397268047,507675.0399854104,0,0.26010057458254277,0,0.46721608231707035,61500.0,21000.0,30,0.0035156249999999997,36000.0,0.0,26,0.0,13500.0,0.0,10,0.0,0.0,0.0,1
108,108,109500.0,90000.0,19500.0,73,60,13,0.1780821917808203,0.4608072916666638,0.11534830729166595,0.19945098106784864,0.25063794465201794,0.6240046838407494,0.4280821917808182,60,220289.32414687364,8948.925943886396,506558.881906923,507566.0821177475,507652.5344508083,507662.14026559284,0,0.25756432710535176,0,0.4608072916666638,58500.0,19500.0,30,0.0005859375,34500.0,0.0,28,0.0,13500.0,0.0,9,0.0,3000.0,0.0,2
109,109,153000.0,124500.0,28500.0,102,83,19,0.18627450980392035,0.4727272727272706,0.12052556818181766,0.20336968276068168,0.25993211728294385,0.5979310344827586,0.4558823529411735,83,221510.9344674632,9373.839747175109,507472.3811476034,508831.2323143094,508887.9353836401,508894.23572467687,0,0.32807375947105677,0,0.4727272727272706,82500.0,28500.0,30,0.0083984375,51000.0,0.0,26,0.0009765625,19500.0,0.0,12,0.0,0.0,0.0,0
